,cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,object_latitude,object_longitude,udaljenost_od_centra
1174,419860.0,120.0,4.0,12,Nenamješten,,Ostalo,"Blažujski drum 2a, Ilidža 71210",0.0,2020,Parket,True,True,True,False,True,True,False,False,False,False,False,False,False,False,43.8305006,18.2951398,12243.8
1175,517000.0,129.35,5.0,3,Nenamješten,,Centralno (Plin),,12.0,2020,Parket,True,True,True,True,True,True,True,False,True,True,True,True,True,False,0.0,0.0,0.0
1176,378000.0,94.71,4.0,3,Nenamješten,,Centralno (Plin),,12.0,2020,Parket,True,True,True,True,True,True,True,False,True,True,True,True,True,False,0.0,0.0,0.0
1177,296750.0,83.0,2.0,Prizemlje,Nenamješten,,Centralno (Plin),Radnička,12.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,True,False,False,False,43.847581,18.4006615,3751.6
1178,359950.0,72.0,3.0,11,Nenamješten,,Centralno (gradsko),Kolodvorska,4.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,True,False,True,False,43.8541472,18.3862796,4542.2
1179,343100.0,68.62,1.5,11,Nenamješten,,Centralno (gradsko),Kolodvorska,4.0,2020,Parket,True,True,True,False,True,True,False,True,False,False,True,False,False,False,43.8541472,18.3862796,4542.2
1180,625000.0,120.0,4.0,2,Nenamješten,,Struja,Adžemovića,7.0,2020,Parket,True,False,False,True,False,True,False,True,False,False,False,True,False,False,43.8631036,18.4275008,852.5
1181,187500.0,55.0,3.0,2,Nenamješten,,Centralno (gradsko),,4.0,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1182,90000.0,45.0,1.0,3,Nenamješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1183,201600.0,96.0,4.0,3,Nenamješten,,Centralno (gradsko),,9.0,2020,Laminat,True,True,True,False,True,True,True,False,False,False,True,False,False,False,0.0,0.0,0.0
1184,192000.0,77.0,3.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),,10.0,1970-1979,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,False,0.0,0.0,0.0
1185,240000.0,150.0,4.0,3,Nenamješten,Renoviran,Centralno (Plin),,10.0,1990-1999,,False,False,False,False,False,False,True,True,True,True,False,True,False,True,0.0,0.0,0.0
1186,180000.0,67.0,3.0,1,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
1187,179000.0,71.0,3.0,4,Nenamješten,,Centralno (Plin),Vogošćanskih odreda,3.0,2010,Parket,True,True,False,False,False,False,True,True,True,False,False,False,False,False,43.9035357,18.3408189,11279.9
1188,350000.0,62.0,2.0,20,Nenamješten,,Centralno (gradsko),"Kolodvorska, Sarajevo",4.0,2020,Parket,True,False,False,False,True,True,False,False,False,False,False,False,False,False,43.8541472,18.3862796,4542.2
1189,161000.0,70.0,4.0,3,Nenamješten,Renoviran,Struja,,0.0,1970-1979,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,True,0.0,0.0,0.0
1190,210000.0,65.0,3.0,3,Nenamješten,,Centralno (gradsko),Asima Ferhatovića,10.0,,Parket,False,True,True,True,False,False,True,True,False,False,False,True,False,False,43.8697346,18.4164964,2152.9
1191,418000.0,119.5,4.0,12,Nenamješten,,Ostalo,Blažujski drum,0.0,2020,Parket,True,False,False,False,True,True,False,True,False,False,True,False,False,False,43.8302315,18.298879,11864.1
1192,570000.0,120.0,4.0,3,Nenamješten,,Centralno (Plin),Jelićeva-Ferhadija,4.0,,Parket,True,True,True,False,False,False,True,True,True,True,True,True,True,False,0.0,0.0,0.0
1193,448494.0,132.0,4.0,1,Nenamješten,,Centralno (Plin),Samira Ćatovića Kobre,5.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False,43.8299143,18.2972086,12003.1
1194,555000.0,101.0,3.0,2,Nenamješten,Za renoviranje,Centralno (Plin),Obala Isa-bega Ishakovića,2.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False,0.0,0.0,0.0
1195,428125.0,126.0,4.0,1,Nenamješten,,Centralno (Plin),Samira Ćatovića Kobre,4.0,2020,Parket,True,True,False,True,True,True,True,True,False,False,True,False,True,False,43.8299143,18.2972086,12003.1
1196,258000.0,73.0,3.0,Prizemlje,Nenamješten,,Struja,Hadži-Idrizova,0.0,,Parket,False,True,True,False,False,False,True,True,False,True,False,False,False,False,43.8618254,18.4157518,2888.0
1197,155000.0,53.0,2.0,3,Nenamješten,,Centralno (gradsko),Marcela Šnajdera,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False,43.8735138,18.4142845,3470.0
1198,210000.0,76.0,2.0,1,Nenamješten,Renoviran,Struja,Paromlinska,7.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True,43.8540532,18.3712074,5799.0
1199,309000.0,77.0,3.0,Prizemlje,Nenamješten,Renoviran,Centralno (Plin),Višnjik,0.0,,,True,True,True,True,False,False,True,True,True,True,False,True,False,True,43.8671435,18.418594806486905,1881.1
1200,250000.0,64.0,3.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),Telali,3.0,1970-1979,Laminat,False,False,True,False,False,False,True,True,True,False,False,True,False,False,43.8595877,18.432612,111.0
1201,160000.0,54.0,2.0,1,Nenamješten,Za renoviranje,Centralno (gradsko),,0.0,,Parket,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0.0,0.0,0.0
1202,290000.0,85.0,4.0,1,Nenamješten,Dobro stanje,Plin,,0.0,,,True,True,True,False,False,False,True,True,False,True,False,True,False,False,0.0,0.0,0.0
1203,251680.0,62.0,3.0,1,Nenamješten,,Centralno (Kotlovnica),Dejzina Bikica,0.0,2020,Parket,True,False,False,True,False,False,False,True,True,False,False,False,False,False,43.8803749,18.3982841,5119.2
1204,207000.0,73.0,3.0,4,Nenamješten,Renoviran,Centralno (gradsko),Oslobodilaca Sarajeva,3.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,False,True,False,True,False,True,43.8250844,18.3479373,9691.1
1205,125000.0,37.0,1.0,3,Nenamješten,Renoviran,Centralno (gradsko),Vahide Maglajlić,5.0,,Parket,True,True,True,True,False,False,True,True,True,True,False,False,False,True,43.8236616,18.3516341,9317.9
1206,450000.0,76.0,4.0,1,Nenamješten,,Centralno (gradsko),HUSREFA REDŽIĆA,8.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.8675714,18.4080746,3400.3
1207,217000.0,81.0,3.0,Prizemlje,Nenamješten,Renoviran,Plin,Vjekoslava Klaića 19,12.0,2000-2009,Laminat,False,False,False,False,False,True,True,True,True,False,False,True,False,True,43.8374843,18.3006574,12378.6
1208,167000.0,69.3,3.0,Prizemlje,Nenamješten,Renoviran,Centralno (Plin),Pavla Lukača,0.0,2020,Laminat,False,False,True,False,False,True,True,True,True,False,False,False,False,True,43.8468986,18.3950906,3920.5
1209,260000.0,72.0,3.0,1,Nenamješten,,Centralno (gradsko),"Centar, Sarajevo",0.0,2020,Parket,True,True,True,False,False,True,True,False,False,False,True,False,True,False,43.8552551,18.418151507032658,2228.2
1210,269000.0,101.0,3.0,2,Nenamješten,,Centralno (Plin),Franjevačka,0.0,,,True,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8567431,18.4352193,715.3
1211,270000.0,100.0,3.0,5,Nenamješten,,Centralno (Plin),,3.0,2000-2009,Laminat,True,False,True,False,False,True,True,True,True,False,False,False,False,False,0.0,0.0,0.0
1212,170000.0,70.0,3.0,1,Nenamješten,,Centralno (Plin),Adema Buce,5.0,,Parket,True,True,True,False,False,False,False,True,True,False,False,True,False,False,43.8623745,18.3530232,8304.9
1213,220000.0,62.0,2.0,Prizemlje,Nenamješten,,Centralno (gradsko),"Centar, Sarajevo",0.0,2020,Parket,True,True,True,False,False,True,True,True,True,False,True,True,True,False,43.8552551,18.418151507032658,2228.2
1214,41500.0,14.0,0.0,7,Nenamješten,,Struja,,0.0,2020,Ostalo,True,False,True,False,True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0
1215,122400.0,68.0,3.0,1,Nenamješten,,Plin,Terovića 27,0.0,2020,Laminat,True,False,False,False,False,True,False,True,True,False,False,False,False,False,43.8422097,18.2938152,12970.0
1216,210000.0,70.0,3.0,Prizemlje,Nenamješten,,Centralno (Plin),Tahtali sokak,0.0,,Parket,False,False,False,False,False,False,False,True,True,False,False,False,False,False,43.8639792,18.4176164,1828.1
1217,448800.0,78.0,3.0,1,Nenamješten,,Struja,Adžemovića,6.0,2020,Parket,True,False,False,True,False,True,False,True,False,False,False,True,False,False,43.8631036,18.4275008,852.5
1218,160000.0,45.0,2.0,5,Nenamješten,Renoviran,Centralno (Plin),,0.0,2000-2009,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,True,0.0,0.0,0.0
1219,67000.0,24.0,0.0,4,Nenamješten,,Centralno (gradsko),Prvomajska 31,0.0,,Parket,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8434418,18.3559133,7030.6
1220,350000.0,68.0,3.0,1,Nenamješten,,Centralno (Plin),Sime Milutinovica Sarajlije,2.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8178691,18.3641928,9157.2
1221,71500.0,27.0,2.0,3,Nenamješten,,Struja,,0.0,2020,Laminat,True,True,True,False,True,True,True,True,True,False,True,True,False,False,0.0,0.0,0.0
1222,290000.0,64.0,2.0,3,Nenamješten,,Plin,,6.0,,Parket,True,True,True,True,True,True,True,True,True,False,True,True,False,False,0.0,0.0,0.0
1223,350000.0,93.0,4.0,1,Nenamješten,,Centralno (Plin),Rudolfa Rude Tomića,0.0,,Parket,True,True,True,True,False,False,False,True,True,True,False,True,False,False,43.830322,18.3365219,9969.4
1224,77800.0,36.0,1.0,1,Nenamješten,,Centralno (Plin),Muhameda i Vladimira Mehmedbasica,4.0,2020,Parket,True,True,True,True,True,True,True,False,True,True,True,True,False,False,0.0,0.0,0.0
1225,145000.0,52.0,2.0,Suteren,Nenamješten,Renoviran,Centralno (Plin),,0.0,1950-1959,Laminat,False,True,True,False,False,False,True,True,True,False,False,True,False,True,0.0,0.0,0.0
1226,600000.0,149.0,4.0,3,Nenamješten,,Centralno (gradsko),"Centar, Sarajevo",0.0,2020,Parket,True,True,True,False,False,True,True,False,False,False,True,False,True,False,43.8552551,18.418151507032658,2228.2
1227,320000.0,79.0,3.0,2,Nenamješten,,Centralno (gradsko),"Centar, Sarajevo",0.0,2020,Parket,True,True,True,False,False,True,True,False,False,False,True,False,True,False,43.8552551,18.418151507032658,2228.2
1228,250000.0,66.0,3.0,Visoko prizemlje,Nenamješten,,Centralno (gradsko),,8.0,1970-1979,Parket,True,True,True,True,True,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
1229,198000.0,66.0,2.0,3,Nenamješten,,Plin,Hifzi Bjelevca,4.0,2000-2009,,True,True,True,False,True,False,True,True,True,True,False,False,False,False,43.8453794,18.3234981,10072.2
1230,269000.0,61.0,1.0,2,Nenamješten,,Plin,Talirevica 11B,0.0,2010,Parket,True,False,False,False,False,False,False,True,True,False,False,True,False,False,43.8572334,18.4331944,603.4
1231,186626.0,53.0,2.0,1,Nenamješten,,Centralno (Plin),Mihrivode čikma,16.0,2020,Parket,True,True,True,True,True,True,True,True,True,True,True,True,True,False,0.0,0.0,0.0
1232,151500.0,54.4,3.0,7,Nenamješten,,Struja,,4.0,2020,Ostalo,True,True,True,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0
1233,380000.0,81.0,3.0,3,Nenamješten,,Centralno (Plin),Potoklinica 27A,4.0,1980-1989,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,False,43.8617586,18.4271407,919.2
1234,195000.0,77.0,3.0,4,Nenamješten,Renoviran,Centralno (gradsko),Hamdije Kapidžića,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,True,False,True,43.8266817,18.3513495,9462.0
1235,353000.0,98.0,3.0,3,Nenamješten,Renoviran,Centralno (Plin),Igmanska,1.0,Prije 1950,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True,43.854893,18.3837995,4616.5
1236,522000.0,95.0,3.0,20,Nenamješten,,Centralno (gradsko),Kolodvorska,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,True,False,False,43.8541472,18.3862796,4542.2
1237,600000.0,141.0,5.0,2,Nenamješten,,Centralno (Plin),Ismeta Mujezinovića,16.0,2000-2009,Parket,True,True,True,True,False,False,True,True,True,True,False,False,False,False,43.87164,18.4167927,2611.8
1238,340000.0,80.0,4.0,2,Nenamješten,Renoviran,Centralno (Plin),Čemaluša,4.0,,Parket,False,True,True,True,False,False,False,True,True,False,False,False,False,True,43.8585867,18.4224638,1998.2
1239,345000.0,67.0,3.0,1,Nenamješten,Renoviran,Centralno (Plin),Sime Milutinovića Sarajlije,4.0,1950-1959,Parket,True,True,True,False,False,False,True,True,True,False,True,True,True,True,43.8178691,18.3641928,9157.2
1240,185000.0,75.0,3.0,4,Nenamješten,,Centralno (gradsko),Petra Tješića,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,False,43.8279941,18.3565414,8947.9
1241,375000.0,72.0,3.0,1,Nenamješten,Renoviran,Centralno (Plin),Vrbanja,4.0,1960-1969,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,True,43.8534693,18.4065193,2742.6
1242,117000.0,43.0,3.0,3,Nenamješten,Novogradnja,Struja,,0.0,2020,Laminat,True,True,True,True,True,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
1243,230000.0,65.0,3.0,4,Nenamješten,,Plin,Branilaca Sarajeva 1,9.0,,,False,True,True,True,False,False,True,True,False,True,False,False,False,False,43.8575598,18.4202417,1708.7
1244,299900.0,82.0,3.0,1,Nenamješten,Renoviran,Centralno (gradsko),Avde Smajlovića,5.0,1980-1989,Parket,False,True,True,True,False,False,True,True,False,False,False,False,False,True,43.8475615,18.3976285,3772.1
1245,199000.0,58.0,2.0,Suteren,Nenamješten,Renoviran,Centralno (gradsko),,0.0,1970-1979,Laminat,True,False,True,False,False,False,True,True,False,False,False,False,False,True,0.0,0.0,0.0
1246,249000.0,90.0,2.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),Mejtaš,0.0,,,False,True,True,False,False,False,True,True,False,False,False,False,False,False,43.861341,18.4178062,1585.6
1247,240000.0,90.0,3.0,3,Nenamješten,,Struja,Mis Irbina 8,0.0,Prije 1950,Brodski,False,False,False,False,False,False,False,True,True,False,False,False,False,False,43.8581518,18.4172462,1956.8
1248,184977.0,68.0,3.0,8,Nenamješten,,Plin,Ive Andrica bb,5.0,2020,Parket,True,True,True,False,True,True,False,True,True,True,False,False,False,False,43.845031,18.3477151,7525.5
1249,170000.0,89.0,4.0,4,Nenamješten,,Centralno (Plin),Gandijeva,0.0,1990-1999,Parket,False,False,False,False,False,False,False,True,False,False,False,True,False,False,43.8290197,18.3573939,8565.3
1250,650000.0,120.0,4.0,2,Nenamješten,,Centralno (Plin),"Podgaj, Sarajevo",0.0,,Parket,True,True,True,True,True,False,False,True,False,True,False,False,False,False,43.8545659,18.4164535,1873.9
1251,120000.0,83.0,3.0,Suteren,Nenamješten,Renoviran,Centralno (gradsko),SULEJMANA FILIPOVICA,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,True,43.8329326,18.3440681,8892.6
1252,122000.0,44.6,3.0,3,Nenamješten,Novogradnja,Centralno (Plin),,3.0,2020,,True,True,True,False,True,False,True,False,True,False,False,False,False,False,0.0,0.0,0.0
1253,145000.0,55.0,2.0,Prizemlje,Nenamješten,Renoviran,Centralno (gradsko),Oslobodilaca Sarajeva,2.0,1980-1989,Laminat,True,False,False,False,False,False,False,True,False,False,False,False,False,True,43.8250844,18.3479373,9691.1
1254,176500.0,114.0,3.0,2,Nenamješten,,Centralno (gradsko),,6.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1255,149000.0,89.0,3.0,5,Nenamješten,,Struja,Petra Tješića,5.0,2000-2009,Brodski,True,False,False,False,False,False,False,True,False,False,False,True,False,False,43.8279941,18.3565414,8947.9
1256,200000.0,56.0,2.0,4,Nenamješten,Renoviran,Centralno (gradsko),Salke Nazečića 1,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,True,False,False,False,True,43.8305,18.3502993,9072.0
1257,198000.0,66.0,3.0,1,Nenamješten,,Ostalo,Logavina,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.8629141,18.4279709,731.2
1258,120000.0,42.0,2.0,3,Nenamješten,,Plin,Vogošća,0.0,2020,Laminat,True,False,True,False,True,False,True,True,False,False,True,False,False,False,43.8980237,18.3462017,10646.9
1259,118500.0,43.0,3.0,7,Nenamješten,,Struja,,0.0,2020,Laminat,True,True,True,False,True,True,True,False,True,True,True,True,False,False,0.0,0.0,0.0
1260,195000.0,36.0,1.0,Prizemlje,Nenamješten,,Struja,,0.0,2020,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1261,312000.0,87.0,4.0,4,Nenamješten,,Centralno (gradsko),Trg djeca Dobrinje 10,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8298722,18.3519252,9107.6
1262,210000.0,49.0,2.0,1,Nenamješten,Dobro stanje,Centralno (Plin),,4.0,2010,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,False,0.0,0.0,0.0
1263,349000.0,112.0,4.0,5,Nenamješten,,Plin,Kranjčevićeva 7,10.0,2000-2009,Parket,True,True,True,True,False,False,True,True,True,False,False,False,False,False,43.8579994,18.4080803,2865.5
1264,65000.0,30.0,1.0,Suteren,Nenamješten,Renoviran,Struja,,0.0,,Laminat,True,True,True,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0
1265,200000.0,49.0,1.0,1,Nenamješten,,Plin,,3.0,1970-1979,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False,0.0,0.0,0.0
1266,250000.0,112.0,5.0,3,Nenamješten,,Centralno (gradsko),Alipasino polje,3.0,1970-1979,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8423317,18.3483943,7834.3
1267,200000.0,64.0,2.0,Visoko prizemlje,Nenamješten,Za renoviranje,Centralno (gradsko),Adija Mulabegovica,3.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False,43.8413822,18.341706,8400.0
1268,195000.0,105.0,4.0,Visoko prizemlje,Nenamješten,,Ostalo,,8.0,,,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.0,0.0,0.0
1269,73000.0,24.0,0.0,3,Nenamješten,Renoviran,Centralno (gradsko),Prvomajska,0.0,,Laminat,True,False,False,False,False,False,True,True,False,False,False,False,False,True,43.8434418,18.3559133,7030.6
1270,417000.0,72.0,3.0,1,Nenamješten,,Ostalo,Soukbunar,1.0,2020,Parket,True,True,True,True,True,True,True,True,False,True,True,True,True,False,43.8503081,18.4145842,3678.9
1271,365000.0,120.0,5.0,8,Nenamješten,,Centralno (Plin),Hifzi Bjelevca,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.8453794,18.3234981,10072.2
1272,275000.0,73.0,3.0,Prizemlje,Nenamješten,,Struja,Hadži Idrizova,0.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8618254,18.4157518,2888.0
1273,275000.0,81.0,4.0,1,Nenamješten,,Struja,,8.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1274,99000.0,33.0,1.0,1,Nenamješten,Renoviran,Centralno (Plin),Budakovići,0.0,1980-1989,Parket,True,False,False,False,False,False,False,True,True,False,False,True,False,True,43.8690473,18.425684,1347.1
1275,170000.0,60.0,3.0,3,Nenamješten,,Plin,Jošanička,5.0,2000-2009,Laminat,False,True,True,True,False,False,True,True,True,True,False,False,False,False,43.9003167,18.3457807,10487.4
1276,375000.0,84.0,4.0,1,Nenamješten,Renoviran,Centralno (gradsko),,0.0,,Parket,True,True,False,True,True,False,True,True,False,False,False,False,False,True,0.0,0.0,0.0
1277,160000.0,83.0,3.0,Suteren,Nenamješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1278,199000.0,38.0,3.0,5,Nenamješten,,Drva,Fra Anđela Zvizdovića,0.0,1960-1969,Laminat,True,True,True,False,False,False,True,True,True,True,True,True,False,False,43.8559494,18.4065909,2522.5
1279,331000.0,121.0,4.0,2,Nenamješten,,Plin,ulica Skenderija,5.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.8596163,18.4196583,1318.9
1280,175000.0,66.0,2.0,5,Nenamješten,,Centralno (gradsko),,0.0,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0
1281,210000.0,55.0,2.0,3,Nenamješten,Renoviran,Centralno (gradsko),,0.0,,,True,True,True,False,True,False,True,True,False,True,False,False,False,True,0.0,0.0,0.0
1282,260000.0,93.0,3.0,1,Nenamješten,,Plin,Adema Buće 3,4.0,,,True,True,True,True,True,False,False,True,False,False,True,False,False,False,43.8548896,18.364514,6518.8
1283,133000.0,50.0,2.0,1,Nenamješten,,Centralno (Kotlovnica),Hadželi 159,0.0,,,True,False,True,True,False,False,True,True,False,False,False,False,False,False,43.8227702,18.2057828,21719.6
1284,200000.0,86.0,4.0,Prizemlje,Nenamješten,,Centralno (gradsko),Vahide Maglajlić,4.0,1980-1989,,True,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8236616,18.3516341,9317.9
1285,882000.0,196.0,4.0,13,Nenamješten,Renoviran,Centralno (gradsko),Bosmal City Center,15.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,True,False,True,43.846725899999996,18.374130483513014,5689.0
1286,806000.0,124.0,4.0,1,Nenamješten,Renoviran,Plin,Obala Maka Dizdara,8.0,,Parket,True,True,True,True,True,False,True,True,True,False,False,False,True,True,43.8561142,18.4177149,2153.7
1287,150000.0,63.0,3.0,5,Nenamješten,,Plin,Dobrinja,6.0,2020,,False,False,False,False,False,True,False,True,True,False,False,False,False,False,43.8291255,18.3463543,9395.8
1288,95226.0,27.0,1.0,1,Nenamješten,,Centralno (Plin),"Mihrivode, Stari grad",0.0,2020,Parket,True,True,True,True,False,True,False,True,True,True,False,True,True,False,43.8691983,18.4302107,1375.1
1289,295000.0,68.0,3.0,1,Nenamješten,,Centralno (Plin),Jaroslava Cernija 6,0.0,Prije 1950,Parket,False,False,False,False,False,False,False,True,False,True,False,False,False,False,43.8599746,18.4270313,1121.2
1290,200000.0,100.0,4.0,1,Nenamješten,Renoviran,Struja,,10.0,2015,Parket,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.0,0.0,0.0
1291,449000.0,119.0,3.0,3,Nenamješten,,Plin,Titova,6.0,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,43.8084438,18.28844433934819,16396.4
1292,93000.0,33.0,0.0,17,Nenamješten,,Centralno (gradsko),"Bosanska, Sarajevo",0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.8430034,18.353741,7316.8
1293,475000.0,100.0,4.0,2,Nenamješten,Renoviran,Centralno (Plin),Obala Kulina bana,2.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True,43.8588964,18.4336808,265.1
1294,350000.0,110.0,4.0,2,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1295,990000.0,240.0,5.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),Obala Isa bega Ishakovića,0.0,,Parket,False,True,True,False,False,False,True,True,True,True,True,True,True,False,0.0,0.0,0.0
1296,450000.0,120.0,3.0,1,Nenamješten,,Centralno (gradsko),Husrefa Redžića,32.0,1980-1989,Parket,False,True,True,False,True,False,True,True,False,True,False,True,False,False,43.8675714,18.4080746,3400.3
1297,263200.0,56.0,3.0,1,Nenamješten,,Centralno (Plin),Breka,4.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,False,True,False,43.8711996,18.417406,2440.1
1298,143910.0,41.0,2.0,1,Nenamješten,,Centralno (Plin),"Mihrivode, Stari grad",0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,True,True,True,False,43.8691983,18.4302107,1375.1
1299,170000.0,59.0,2.0,2,Nenamješten,,Drva,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1300,125000.0,30.0,1.0,5,Nenamješten,,Plin,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
1301,100000.0,40.0,1.0,1,Nenamješten,,Centralno (gradsko),Trg Barcelone 4,3.0,,,False,True,True,False,False,False,True,True,True,False,False,True,False,False,0.0,0.0,0.0
1302,400000.0,150.0,5.0,2,Nenamješten,Renoviran,Ostalo,"Dobrinja, C5",17.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,True,False,False,False,True,43.828902,18.3460642,9387.0
1303,173000.0,56.0,2.0,4,Nenamješten,,Centralno (Plin),Maršala Tita,0.0,,,True,True,True,False,False,False,True,True,True,False,False,True,False,False,43.8589653,18.4159247,2517.0
1304,182000.0,53.0,2.0,8,Nenamješten,Dobro stanje,Centralno (gradsko),,0.0,,,True,True,True,True,True,False,True,True,False,True,False,True,False,False,0.0,0.0,0.0
1305,219000.0,51.0,2.0,2,Polunamješten,Novogradnja,Ostalo,Džemala Bijedića,0.0,2020,Parket,True,True,True,True,True,False,True,False,False,False,False,False,False,False,43.8491952,18.3513892,7284.3
1306,441000.0,90.0,3.0,3,Polunamješten,Renoviran,Centralno (gradsko),Bolnička,0.0,,Parket,True,True,True,False,True,False,True,True,False,False,False,False,False,True,43.8661729,18.4136108,2482.9
1307,280000.0,75.0,3.0,Visoko prizemlje,Polunamješten,Dobro stanje,Centralno (gradsko),Ismeta Mujezinovića  4,5.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False,43.87164,18.4167927,2611.8
1308,600000.0,98.0,3.0,1,Polunamješten,Dobro stanje,Plin,,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0
1309,274000.0,67.0,2.0,2,Polunamješten,,Centralno (gradsko),Nedima Filipovića,5.0,2000-2009,Parket,True,True,True,False,True,True,True,True,False,True,False,True,False,False,43.8518818,18.3746926,5340.3
1310,143000.0,48.0,1.0,Prizemlje,Polunamješten,Renoviran,Centralno (gradsko),Trg sabora Bosanskog,0.0,1980-1989,Laminat,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8230979,18.3531271,9234.0
1311,159000.0,33.0,1.0,1,Polunamješten,Za renoviranje,Struja,Budzak 16,4.0,1960-1969,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,False,43.8554701,18.4330342,963.0
1312,380000.0,96.0,3.0,Prizemlje,Polunamješten,,Centralno (Plin),Nusreta Fazlibegovica,10.0,1980-1989,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8735081,18.4149634,3571.3
1313,250000.0,101.0,3.0,3,Polunamješten,Novogradnja,Plin,"Triglavska 51, Hrasno Brdo",0.0,2010,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8451301,18.3822744,5258.7
